run_id,sensor_id,transformation,scope_id,start_date,end_date,n,lag_days,maximum_lag_days,acf,pacf,approximate_95_percent_bound
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,16,49,0.6646833319142404,0.035350357600875154,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,17,49,0.6470030486963013,-0.06190467830034105,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,18,49,0.627271269007718,-0.03451185924475955,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,19,49,0.5970542517653612,-0.14225657098231434,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,20,49,0.5664990010535281,-0.037665633178561884,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,21,49,0.5406790189143664,-0.01900298832711366,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,22,49,0.5244434515208246,0.1156603601068856,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,23,49,0.5053218518098396,-0.03505778694766975,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,24,49,0.48857893421208254,0.008651586877975135,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,25,49,0.4751558885955073,-0.061254299684295486,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,26,49,0.46333945195894555,0.0021735611057781806,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,27,49,0.4480671700871414,-0.06245821345911535,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,28,49,0.43701175875690174,0.060006357861982156,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,29,49,0.42333503803821887,-0.03652966906006882,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,30,49,0.4033164397668507,-0.031104056037093895,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,31,49,0.38828678517026155,0.025065062971815773,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,32,49,0.3745255060842095,0.010314254089190872,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,33,49,0.35739294013028433,-0.030423384683972106,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,34,49,0.3351868721342111,-0.06643883311017983,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,35,49,0.3149256465876278,-0.0015062890629776522,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,36,49,0.2993151312463472,0.019143215121502875,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,37,49,0.28015316447556265,0.019011203767656477,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,38,49,0.27281832130956535,0.0995312423004926,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,39,49,0.26233272289712484,-0.040179277084911445,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,40,49,0.2569554696731856,0.02191246166184555,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,41,49,0.25496055114401206,0.026879648763751655,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,42,49,0.24672488516986102,-0.04082647531975426,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,43,49,0.24263257919679762,0.04066392570576175,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,44,49,0.22916534227265242,-0.07898072278129945,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,45,49,0.21436726712438584,-0.004782204697905383,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,46,49,0.19880816666979703,-0.03128577422594022,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,47,49,0.1673520931498102,-0.1454737471858881,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,48,49,0.13869749357989727,-0.05384750647237673,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2013__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2013,2012-10-02,2013-04-18,199,49,49,0.1103700796525686,-0.05311453885653805,0.13894071618163384
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,0,45,1.0,1.0,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,1,45,0.9461454905108716,0.9461454905108715,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,2,45,0.891144336583172,-0.03861275079655452,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,3,45,0.8203625902225127,-0.17976407974343706,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,4,45,0.7601812057460907,0.06708903737994062,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,5,45,0.7105202162249757,0.08953511843108364,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,6,45,0.6800865293109177,0.12867302902976155,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,7,45,0.6591865267714576,0.04889470027534739,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,8,45,0.6553005048908436,0.12380502690724776,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,9,45,0.6548679700427112,0.04776463713938886,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,10,45,0.6515620472397669,-0.02803544116551699,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,11,45,0.6504694463850339,0.07500164437253933,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,12,45,0.6426365821815837,0.0022451588913635604,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,13,45,0.6338170073974249,0.02934293344754504,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,14,45,0.6157836159543928,-0.04853045063725244,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,15,45,0.6034238103504372,0.0743161591413437,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,16,45,0.5892505174429258,0.01929999623732513,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,17,45,0.5880643959424936,0.09687765723996139,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,18,45,0.5813781761776149,-0.0399414880366276,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,19,45,0.581352252832522,0.031371703436274594,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,20,45,0.5874932706168603,0.11362993426490235,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,21,45,0.5946277758402914,0.016860046636795835,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,22,45,0.5911551423211008,-0.08393417668245526,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,23,45,0.5840690879115669,-0.004723797434734287,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,24,45,0.5570888880299902,-0.13541519054324516,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,25,45,0.5224616811479194,-0.07695914641763592,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,26,45,0.47608069108465556,-0.11566557307745834,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,27,45,0.43528654307315323,0.0339494689516026,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,28,45,0.403286046500717,0.01845261717484084,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,29,45,0.3901862079612298,0.06808707826712425,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,30,45,0.3820199223252874,-0.050942615221349574,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,31,45,0.3765670907862949,-0.06441653718123663,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,32,45,0.37678784508637914,0.033644140692623066,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,33,45,0.3713350135473866,-0.04177799289396037,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,34,45,0.37229580078300256,0.07438211629266939,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,35,45,0.35476254148870895,-0.13162948143872097,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,36,45,0.3384626704203014,0.0072646484903419,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,37,45,0.3135290817706901,-0.03671693272063095,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,38,45,0.29228888094035377,-0.02644588545278321,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,39,45,0.2584748970643616,-0.11076629640860675,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,40,45,0.2303277221690623,-0.06553266268678198,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,41,45,0.20070048140269947,-0.019566551778994898,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,42,45,0.18554047791447908,0.04790920453614999,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,43,45,0.17210721794249945,-0.012810514759532725,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,44,45,0.16640093189994584,0.013640751613558022,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2014__r4,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2014,2014-04-02,2014-09-30,182,45,45,0.1648081988964742,0.03836022440153013,0.14528486606557584
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,0,47,1.0,1.0,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,1,47,0.9537672097790961,0.9537672097790963,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,2,47,0.9148190521595068,0.05698294512455663,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,3,47,0.869202999333073,-0.08830883635046834,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,4,47,0.8314082008732752,0.05253191285850859,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,5,47,0.7993623396868734,0.060023920319370726,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,6,47,0.7610757402678869,-0.08917820592534535,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,7,47,0.7231888443792808,-0.03046203913123023,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,8,47,0.6748450601088116,-0.11917633923841925,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,9,47,0.6198451771678045,-0.1270677508704818,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,10,47,0.5691656054650946,0.007201905073047131,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,11,47,0.5264731591484672,0.06529346628426934,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,12,47,0.4779483682734372,-0.11780671924077538,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,13,47,0.42977628435536647,-0.04432522143342,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,14,47,0.38913229493546203,0.10111628304192516,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,15,47,0.34623549452331587,-0.037135259569343,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,16,47,0.3056304405667413,-0.029428275434619938,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,17,47,0.2640470323839814,-0.00666600468919678,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,18,47,0.22504723799024015,-0.022606451578305216,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,19,47,0.1829917701665365,-0.0811828791320893,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,20,47,0.14185110693040856,-0.00033699388260495554,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,21,47,0.100188130291659,-0.053968738951000586,0.14256902162084836
mid_E2_B__daily_level__mid_E2_B_s06_hx_vpa_400_27090342__WY2015__r1,mid_E2_B,daily_level,mid_E2_B_s06_hx_vpa_400_27090342__WY2015,2014-10-01,2015-04-07,189,22,47,0.06978194456729152,0.05245995589571791,0.14256902162084836
