window_id,target_id,stage,model_id,horizon_days,dimension,group_value,forecast_count,mae,rmse,bias,mase
toe_pre_topple_long,toe_E5_C,evaluation,arimax_ar1_rain_lag2,1,season,wet,46,0.17170626644436332,0.23604568551879163,-0.066826755474788,0.5597773872859438
toe_pre_topple_long,toe_E5_C,evaluation,arimax_ar1_rain_lag2,2,season,dry,29,0.18546088576437111,0.27160997504069145,-0.06017825710303631,0.6071160559556101
toe_pre_topple_long,toe_E5_C,evaluation,arimax_ar1_rain_lag2,2,season,wet,46,0.22629218344598456,0.4323204223017535,-0.039574713134750784,0.7242525888042605
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,1,season,dry,29,0.11724137931034483,0.1838290060036116,0.04827586206896551,0.38497636416480313
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,1,season,wet,47,0.1127659574468085,0.17924190239580723,-0.04042553191489361,0.3681503286320676
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,2,season,dry,29,0.11379310344827585,0.18288869801622232,-0.037931034482758606,0.37127116591661
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,2,season,wet,47,0.18297872340425528,0.3908528590746248,0.017021276595744667,0.5852477831877544
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,7,season,dry,29,0.08275862068965517,0.13896166675593022,-0.027586206896551727,0.2703600481104892
toe_pre_topple_long,toe_E5_C,evaluation,expanding_median,7,season,wet,43,0.13604651162790696,0.22477378809361534,0.010465116279069764,0.44450390381426247
toe_pre_topple_long,toe_E5_C,evaluation,persistence,1,season,dry,29,0.22758620689655173,0.41272851559615664,0.05517241379310344,0.7480928344714542
toe_pre_topple_long,toe_E5_C,evaluation,persistence,1,season,wet,47,0.18723404255319145,0.27366698197129413,-0.05106382978723403,0.6107554977713612
toe_pre_topple_long,toe_E5_C,evaluation,persistence,2,season,dry,29,0.2517241379310345,0.41231056256176607,-0.031034482758620686,0.8266402300935742
toe_pre_topple_long,toe_E5_C,evaluation,persistence,2,season,wet,47,0.2531914893617021,0.4669958312265525,0.006382978723404256,0.8106111938772625
toe_pre_topple_long,toe_E5_C,evaluation,persistence,7,season,dry,29,0.2413793103448276,0.38237010415528583,-0.020689655172413796,0.7915731019331053
toe_pre_topple_long,toe_E5_C,evaluation,persistence,7,season,wet,43,0.18023255813953487,0.2598076211353316,-0.010465116279069774,0.5885640421199719
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,1,season,dry,23,0.21739130434782614,0.3036015695668885,0.04347826086956521,0.7162499436803339
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,1,season,wet,47,0.18936170212765954,0.293547632874049,-0.03191489361702126,0.6071852187388055
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,2,season,dry,24,0.15833333333333333,0.21015867021530818,-0.09999999999999998,0.5175359119462489
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,2,season,wet,47,0.25957446808510637,0.42275690917514186,0.03404255319148934,0.8324513881086119
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,season,dry,24,0.20833333333333334,0.2614064523559687,-0.05833333333333332,0.6794962658809455
toe_pre_topple_long,toe_E5_C,evaluation,prior_year_same_date,7,season,wet,42,0.2607142857142857,0.3522884370187913,0.0011904761904761836,0.845393154985088
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,season,dry,29,0.11724137931034483,0.1838290060036116,0.04827586206896551,0.38497636416480313
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,1,season,wet,47,0.1127659574468085,0.17924190239580723,-0.04042553191489361,0.3681503286320676
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,season,dry,29,0.11379310344827585,0.18288869801622232,-0.037931034482758606,0.37127116591661
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,2,season,wet,47,0.18297872340425528,0.3908528590746248,0.017021276595744667,0.5852477831877544
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,season,dry,29,0.08275862068965517,0.13896166675593022,-0.027586206896551727,0.2703600481104892
toe_pre_topple_long,toe_E5_C,evaluation,zero_change,7,season,wet,43,0.13604651162790696,0.22477378809361534,0.010465116279069764,0.44450390381426247
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,season,dry,48,0.34070688831558044,0.9627725300820027,0.14937456667926963,1.2056326955362715
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,1,season,wet,72,0.3988288673975786,1.0033911584666328,0.13512093448283996,1.3391707497661511
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,season,dry,49,0.22982366972447407,0.4426722643705546,-0.034401853411670784,0.7756237974784502
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,2,season,wet,70,0.4940298475633208,1.6654224366119743,0.1551341612083698,1.6728311313110606
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,season,dry,47,0.1462830516179784,0.17495748388344362,-0.05077280125506713,0.4998171754591444
toe_pre_topple_long,toe_E5_C,selection,arima_ar1,7,season,wet,66,0.5469705399184353,1.7473490123314395,0.3083494305513468,1.8168282450741546
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,season,dry,46,0.3515664460211975,1.0183451520154385,0.17233458178620661,1.2468170081756254
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,1,season,wet,73,0.36895418794828305,0.6650066094269123,0.10745280347411756,1.2419711253228694
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,season,dry,47,0.2599073254058538,0.5016958126984822,0.005979895299028848,0.8773676188222115
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,2,season,wet,71,0.4662788448207598,1.3490222946533328,0.11250944745557322,1.582891552116213
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,season,dry,45,0.1449174399875541,0.1731420649372684,-0.024734527759969736,0.49367232960029817
toe_pre_topple_long,toe_E5_C,selection,arima_ar2,7,season,wet,67,0.4965671379219456,1.514292116248722,0.26730106420441563,1.6607857024886645
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,season,dry,48,0.34015298623020424,0.9749900178273013,0.16590030658037516,1.211649043141837
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,1,season,wet,72,0.35453538730890016,0.638038563581409,0.07644378569497899,1.199576328498952
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,season,dry,49,0.22138518196131676,0.4552814898848044,-0.0005078081455083784,0.747902838713972
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,2,season,wet,70,0.4429763614930867,1.1153584336885356,0.0663406254229812,1.5099860601255517
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,season,dry,47,0.1309342873959331,0.15804182742774292,-0.013992397134414847,0.4531745994055323
toe_pre_topple_long,toe_E5_C,selection,arima_arma11,7,season,wet,66,0.4187133198914488,1.0064108129608909,0.16771650041566608,1.4179953519510007
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,season,dry,46,0.37548435019369913,1.0687568208724967,0.13363540243671232,1.3254173297131764
toe_pre_topple_long,toe_E5_C,selection,arima_mean,1,season,wet,66,0.5099392873940854,1.4540092679210879,0.2287118055800115,1.6722230186776053
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,season,dry,47,0.258097310550231,0.46956760705867817,-0.056174307957548054,0.859029609624628
toe_pre_topple_long,toe_E5_C,selection,arima_mean,2,season,wet,64,0.5484580957117448,1.9784451194679324,0.2380641227818074,1.8448453680859187
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,season,dry,45,0.15111362070628875,0.18240081104987788,-0.05312767405470611,0.5164579580070133
toe_pre_topple_long,toe_E5_C,selection,arima_mean,7,season,wet,60,0.6079767587712667,1.8847077429712704,0.34360713246350577,2.0064903866141837
toe_pre_topple_long,toe_E5_C,selection,arimax_ar1_rain_lag2,1,season,dry,48,0.3237440898149803,0.9174530267212269,0.15479878516078424,1.1516541886172271
toe_pre_topple_long,toe_E5_C,selection,arimax_ar1_rain_lag2,1,season,wet,71,0.3942273753871888,1.0166200621344779,0.14330014172473776,1.329400642514998
toe_pre_topple_long,toe_E5_C,selection,arimax_ar1_rain_lag2,2,season,dry,49,0.21270249409255074,0.42179258938684777,-0.007224806819539079,0.7271289005537037
toe_pre_topple_long,toe_E5_C,selection,arimax_ar1_rain_lag2,2,season,wet,68,0.5022277043888943,1.7061835249943398,0.15808629873197683,1.6952327186962288
toe_pre_topple_long,toe_E5_C,selection,expanding_median,1,season,dry,49,0.3336734693877544,1.0366990392390567,0.19081632653061154,1.1914151116162022
toe_pre_topple_long,toe_E5_C,selection,expanding_median,1,season,wet,73,0.4657534246575347,1.4014669418295598,0.2767123287671238,1.5369840465872389
toe_pre_topple_long,toe_E5_C,selection,expanding_median,2,season,dry,50,0.21100000000000058,0.43777848279695186,0.01899999999999984,0.7182836042874081
toe_pre_topple_long,toe_E5_C,selection,expanding_median,2,season,wet,71,0.49507042253521144,1.892395828528214,0.2669014084507042,1.6756700815126324
toe_pre_topple_long,toe_E5_C,selection,expanding_median,7,season,dry,48,0.12083333333333335,0.1567907310185563,0.012500000000000303,0.42943513293039776
toe_pre_topple_long,toe_E5_C,selection,expanding_median,7,season,wet,67,0.5492537313432836,1.8015747671942584,0.3761194029850746,1.8212242106360066
toe_pre_topple_long,toe_E5_C,selection,persistence,1,season,dry,49,0.26938775510204116,0.5031533218673246,0.030612244897958295,0.9511298359388698
toe_pre_topple_long,toe_E5_C,selection,persistence,1,season,wet,73,0.4130136986301366,0.9268631735405997,0.0842465753424662,1.3880891924708367
toe_pre_topple_long,toe_E5_C,selection,persistence,2,season,dry,50,0.2500000000000028,0.4102438299353268,-0.15800000000000033,0.8544855129708392
toe_pre_topple_long,toe_E5_C,selection,persistence,2,season,wet,71,0.5267605633802818,1.432691744166489,0.08591549295774648,1.7872645214246428
toe_pre_topple_long,toe_E5_C,selection,persistence,7,season,dry,48,0.3281250000000001,0.6652458818612365,-0.1718749999999999,1.152104307653748
toe_pre_topple_long,toe_E5_C,selection,persistence,7,season,wet,67,0.5365671641791044,1.2435655285832736,0.18432835820895516,1.8104984030843867
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,1,season,dry,47,0.4,1.0576469265669877,0.1553191489361698,1.4213187922812107
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,1,season,wet,70,0.9335714285714285,2.59357034661818,-0.06214285714285597,2.9860263093443584
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,2,season,dry,48,0.3500000000000026,0.618213150943916,-0.04791666666666718,1.1835840851503836
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,2,season,wet,69,0.7485507246376814,2.1207480905963623,0.03260869565217387,2.4618061120028742
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,7,season,dry,48,0.21874999999999933,0.27950849718747284,0.022916666666666644,0.7527818679660401
toe_pre_topple_long,toe_E5_C,selection,prior_year_same_date,7,season,wet,65,0.8199999999999992,2.233021409522222,0.12923076923077004,2.693150011857531
toe_pre_topple_long,toe_E5_C,selection,zero_change,1,season,dry,49,0.3336734693877544,1.0366990392390567,0.19081632653061154,1.1914151116162022
toe_pre_topple_long,toe_E5_C,selection,zero_change,1,season,wet,73,0.4657534246575347,1.4014669418295598,0.2767123287671238,1.5369840465872389
toe_pre_topple_long,toe_E5_C,selection,zero_change,2,season,dry,50,0.21100000000000058,0.43777848279695186,0.01899999999999984,0.7182836042874081
toe_pre_topple_long,toe_E5_C,selection,zero_change,2,season,wet,71,0.49507042253521144,1.892395828528214,0.2669014084507042,1.6756700815126324
toe_pre_topple_long,toe_E5_C,selection,zero_change,7,season,dry,48,0.12083333333333335,0.1567907310185563,0.012500000000000303,0.42943513293039776
toe_pre_topple_long,toe_E5_C,selection,zero_change,7,season,wet,67,0.5492537313432836,1.8015747671942584,0.3761194029850746,1.8212242106360066
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,1,season,dry,11,0.17813204707031868,0.2609470831214255,-0.035861131605755305,0.6165935852788272
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,1,season,wet,15,0.19120012136107123,0.2887994786032286,-0.03119717271653705,0.6613283663351144
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,2,season,dry,11,0.2156594546943558,0.2953972716469757,0.06459366378659874,0.7473090632554903
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,2,season,wet,15,0.2960765974030887,0.5003649653101545,0.1859829787131227,1.0250021261335698
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,7,season,dry,11,0.0913480685050478,0.10001100387990454,-0.014516899391816414,0.3159208490300029
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar1,7,season,wet,14,0.37886447710607163,0.571176985785021,0.05540946267917583,1.311192488945292
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,1,season,dry,11,0.18991183002586345,0.2865554550379772,-0.04603420920048496,0.657116689405357
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,1,season,wet,15,0.1937953291336555,0.33222698622231506,-0.10765689135237132,0.6692023453570123
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,2,season,dry,11,0.2286274706649932,0.32292997407108903,0.07673713605111887,0.7924228765829809
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,2,season,wet,15,0.20039281760974698,0.3484944687085505,0.10608126784827758,0.6951985141913192
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,7,season,dry,11,0.08044192207807216,0.09855991729201302,0.010019429807064491,0.2778444117983285
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_ar2,7,season,wet,14,0.3168335288387495,0.48195171364063233,-0.03849041835817034,1.0969319003248805
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,1,season,dry,11,0.1726362655701495,0.27312761346398445,-0.05087711206648589,0.5968703301397646
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,1,season,wet,15,0.19347997078176915,0.3440969119509462,-0.09735948453298592,0.6676551557066939
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,2,season,dry,11,0.21274190246664448,0.302749881574801,0.0729395843146247,0.7373461082435153
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,2,season,wet,15,0.2598990084718625,0.41936753613880096,0.07319349552735273,0.9001412587412945
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,7,season,dry,11,0.08767060950954422,0.11195796165309214,0.03939391908228487,0.30299704975563385
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_arma11,7,season,wet,14,0.430048390745915,0.7461313941383403,-0.161284379695449,1.4866184542249452
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,1,season,dry,10,0.19417747315741307,0.26686971494206596,-0.15000453864009364,0.6706480542651789
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,1,season,wet,14,0.4546532533939132,1.0573530686074784,0.2237453599114853,1.5693408921014698
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,2,season,dry,10,0.21584249475953818,0.2556214590483768,-0.03000453864009365,0.7475798544164669
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,2,season,wet,14,0.5582765641361421,1.1982646770460494,0.3808882170543426,1.9296841054344394
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,7,season,dry,10,0.09790639054009453,0.1058834240346079,-0.03000453864009366,0.33886368311915793
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arima_mean,7,season,wet,13,0.46459652191731216,0.7237185730076137,0.12455360037065172,1.607934711689488
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arimax_ar1_rain_lag2,1,season,dry,11,0.16775121932351864,0.25732725183402005,-0.012833047715041956,0.5807090744364753
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arimax_ar1_rain_lag2,1,season,wet,14,0.19670293433129107,0.33585854451226643,-0.08728758284187028,0.6813963755223786
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arimax_ar1_rain_lag2,2,season,dry,11,0.2082259847247664,0.299458962851965,0.1012548969409195,0.7213853221361357
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,arimax_ar1_rain_lag2,2,season,wet,14,0.2565354286262301,0.3992468898046471,0.14978999980539237,0.8877617572492031
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,1,season,dry,11,0.12727272727272726,0.21742292260184362,-0.05454545454545456,0.4393393822580922
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,1,season,wet,15,0.39999999999999997,1.0449880382090502,0.2933333333333332,1.3809785668451653
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,2,season,dry,11,0.18181818181818182,0.25584085962673253,0.07272727272727271,0.6295163033903209
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,2,season,wet,15,0.5333333333333334,1.1905180945005978,0.4533333333333334,1.8441765413677824
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,7,season,dry,11,0.07272727272727272,0.11281521496355323,0.05454545454545452,0.2516143741236334
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,expanding_median,7,season,wet,14,0.4071428571428563,0.7186296483088969,0.1928571428571421,1.4089043686979308
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,1,season,dry,11,0.1818181818181818,0.282842712474619,-2.0185873175002847e-17,0.6298516835877043
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,1,season,wet,15,0.25333333333333363,0.3881580434135909,-0.10666666666666694,0.8764888605024053
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,2,season,dry,11,0.23636363636363636,0.35675303400633784,0.12727272727272726,0.8190822369269188
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,2,season,wet,15,0.2133333333333334,0.3033150177620622,0.05333333333333323,0.7391611686403744
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,7,season,dry,11,0.12727272727272726,0.20449494325821801,0.10909090909090907,0.4405845958343148
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,persistence,7,season,wet,14,0.4357142857142868,0.858986113308678,-0.2357142857142867,1.5016056049575113
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,1,season,dry,11,0.12727272727272726,0.21742292260184362,-0.09090909090909091,0.438807850799799
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,1,season,wet,14,0.5428571428571428,1.1520168649559157,0.3428571428571428,1.8762819011527274
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,2,season,dry,11,0.24545454545454543,0.3261343839027654,0.09999999999999996,0.8485486656902507
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,2,season,wet,15,0.4933333333333334,1.1860297916438134,0.4400000000000001,1.7081247921136393
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,7,season,dry,10,0.13,0.16431676725154984,0.06999999999999998,0.4500618195995968
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,prior_year_same_date,7,season,wet,14,0.4714285714285706,0.7348469228349519,0.2285714285714278,1.6320366437126927
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,1,season,dry,11,0.12727272727272726,0.21742292260184362,-0.05454545454545456,0.4393393822580922
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,1,season,wet,15,0.39999999999999997,1.0449880382090502,0.2933333333333332,1.3809785668451653
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,2,season,dry,11,0.18181818181818182,0.25584085962673253,0.07272727272727271,0.6295163033903209
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,2,season,wet,15,0.5333333333333334,1.1905180945005978,0.4533333333333334,1.8441765413677824
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,7,season,dry,11,0.07272727272727272,0.11281521496355323,0.05454545454545452,0.2516143741236334
toe_pre_topple_post_rain_resume,toe_E5_C,external_time_check,zero_change,7,season,wet,14,0.4071428571428563,0.7186296483088969,0.1928571428571421,1.4089043686979308
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,1,movement_subset,not_training_q95_high_movement,60,0.11380396263227296,0.1531299692395746,-0.010419898399942772,0.6736809176265633
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,1,movement_subset,training_q95_high_movement,1,0.3832035592555448,0.3832035592555448,0.3832035592555448,2.142373951781267
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,2,movement_subset,not_training_q95_high_movement,59,0.10388549308291102,0.1453369271601876,0.003785258757440453,0.6179770364627003
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,2,movement_subset,training_q95_high_movement,2,0.41010688680242335,0.424867786024925,0.11101791296428584,2.4709089477515978
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,7,movement_subset,not_training_q95_high_movement,57,0.09899934261795235,0.13067648520692518,-0.057058444462217944,0.5836144575654107
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1,7,movement_subset,training_q95_high_movement,1,0.5401087011641197,0.5401087011641197,0.5401087011641197,3.2572965429219733
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,1,movement_subset,not_training_q95_high_movement,60,0.11345509227046113,0.15351373724434617,-0.009842427354139116,0.6715927445608194
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,1,movement_subset,training_q95_high_movement,1,0.38198857485680543,0.38198857485680543,0.38198857485680543,2.1355813454371697
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,2,movement_subset,not_training_q95_high_movement,59,0.10214370481814747,0.1437251479586774,0.004469898153887777,0.607564257355644
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,2,movement_subset,training_q95_high_movement,2,0.4116825053797993,0.42710993718363877,0.11375593701088033,2.480413384564191
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,7,movement_subset,not_training_q95_high_movement,57,0.09840471323016428,0.1303907790266706,-0.05601190480176685,0.5800689571963827
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar1_weekly,7,movement_subset,training_q95_high_movement,1,0.5406751291035389,0.5406751291035389,0.5406751291035389,3.260712565964942
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,1,movement_subset,not_training_q95_high_movement,57,0.10700080945432114,0.1419580832661113,-0.019861962042004862,0.6330263788335045
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,1,movement_subset,training_q95_high_movement,1,0.3866984590194948,0.3866984590194948,0.3866984590194948,2.1619128679461346
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,2,movement_subset,not_training_q95_high_movement,56,0.10196675709900431,0.1449755304791485,0.0016731751174835952,0.6064995934298548
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,2,movement_subset,training_q95_high_movement,2,0.4250541728036274,0.4357332586504953,0.09587712384298713,2.5608732801653318
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,7,movement_subset,not_training_q95_high_movement,54,0.09681992144920011,0.1303766585724273,-0.0433530524534471,0.5702904520002514
middle_stable_2009_2016,mid_E2_B,evaluation,arima_ar2,7,movement_subset,training_q95_high_movement,1,0.5541188095039736,0.5541188095039736,0.5541188095039736,3.341788937439983
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,1,movement_subset,not_training_q95_high_movement,60,0.10087338539870186,0.13492629652779467,-0.016019855743652653,0.5976071075181832
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,1,movement_subset,training_q95_high_movement,1,0.3983908037871196,0.3983908037871196,0.3983908037871196,2.2272811931101004
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,2,movement_subset,not_training_q95_high_movement,59,0.09757005172864797,0.13709254265501308,0.010305862015407887,0.5810212132829212
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,2,movement_subset,training_q95_high_movement,2,0.41336241035840504,0.4185003958188444,0.06537659369544238,2.4902966194114535
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,7,movement_subset,not_training_q95_high_movement,57,0.09142583305859922,0.12605786522457837,-0.031011303269983557,0.5392830439118074
middle_stable_2009_2016,mid_E2_B,evaluation,arima_arma11,7,movement_subset,training_q95_high_movement,1,0.5709135279725053,0.5709135279725053,0.5709135279725053,3.4430748050606805
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,1,movement_subset,not_training_q95_high_movement,56,0.10810918357849478,0.12705002673805502,-0.08378768899584646,0.6387459883284398
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,1,movement_subset,training_q95_high_movement,1,0.310553411546883,0.310553411546883,0.310553411546883,1.736209185601981
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,2,movement_subset,not_training_q95_high_movement,55,0.10512175899524381,0.12002771310674125,-0.05507864483960484,0.6212054431801669
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,2,movement_subset,training_q95_high_movement,2,0.41135955278083497,0.4170429437718215,-0.06861585302113588,2.4775782466085734
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,7,movement_subset,not_training_q95_high_movement,53,0.11242702715475995,0.1404937136481027,-0.0730347822759513,0.66281517691895
middle_stable_2009_2016,mid_E2_B,evaluation,arima_mean,7,movement_subset,training_q95_high_movement,1,0.5282245833329788,0.5282245833329788,0.5282245833329788,3.185625607342489
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,1,movement_subset,not_training_q95_high_movement,60,0.05058333333333302,0.09601757651596854,-0.013583333333333026,0.30047310787902476
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,1,movement_subset,training_q95_high_movement,1,0.40000000000000013,0.40000000000000013,0.40000000000000013,2.2362777171937434
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,2,movement_subset,not_training_q95_high_movement,59,0.057966101694915236,0.1046442723172824,0.020423728813559312,0.34744365166953073
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,2,movement_subset,training_q95_high_movement,2,0.41000000000000003,0.41000000000000003,-1.1102230246251565e-16,2.469723453087628
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,7,movement_subset,not_training_q95_high_movement,57,0.06013157894736875,0.116274874720329,0.00013157894736811002,0.35423411127446885
middle_stable_2009_2016,mid_E2_B,evaluation,expanding_median,7,movement_subset,training_q95_high_movement,1,0.6000000000000001,0.6000000000000001,0.6000000000000001,3.618489984591674
middle_stable_2009_2016,mid_E2_B,evaluation,persistence,1,movement_subset,not_training_q95_high_movement,60,0.11933333333333303,0.17216029352515214,0.008333333333333642,0.7066738475249251
middle_stable_2009_2016,mid_E2_B,evaluation,persistence,1,movement_subset,training_q95_high_movement,1,0.40000000000000013,0.40000000000000013,0.40000000000000013,2.2362777171937434
middle_stable_2009_2016,mid_E2_B,evaluation,persistence,2,movement_subset,not_training_q95_high_movement,59,0.11762711864406776,0.18087592900912833,0.03576271186440677,0.7001286631152092
middle_stable_2009_2016,mid_E2_B,evaluation,persistence,2,movement_subset,training_q95_high_movement,2,0.41000000000000003,0.4583939353874569,0.20499999999999996,2.470723615870045
middle_stable_2009_2016,mid_E2_B,evaluation,persistence,7,movement_subset,not_training_q95_high_movement,57,0.11846491228070209,0.16594988410688286,0.01600877192982425,0.6993300399005116
